16.220,21175.27702,158455.4648,31180.42141,42037.11075
16.225,19579.22496,151871.9201,30334.00192,41725.36089
16.230,18468.59176,145451.9142,29565.03236,41710.9196
16.235,18504.81433,139822.1111,29587.79018,41868.54819
16.240,19609.42879,135781.5655,30527.4663,42757.29955
16.245,20113.3522,132928.3485,31435.33558,43483.84077
16.250,19888.02859,130821.4458,32480.85013,44328.64338
16.255,18956.90073,130421.6076,33160.42979,45328.36361
16.260,17932.37357,131693.7497,33077.92746,46383.458
16.265,16760.42004,133436.4975,32901.67137,47038.40583
16.270,15697.25239,136323.5523,32259.10187,47672.45704
16.275,15590.97177,141166.0358,31921.79872,48491.01075
16.280,15863.10091,145466.643,31497.70282,48995.13135
16.285,16442.62014,149399.0145,31385.21076,49790.27972
16.290,16711.66963,153003.5084,31420.86352,50736.92913
16.295,16670.52083,156208.3957,31908.46095,51884.14656
16.300,16759.8927,157858.6364,31816.27124,52414.31387
16.305,17261.79097,158987.8828,31760.48917,52881.58159
16.310,16979.35454,160202.2233,31533.46104,53158.05566
16.315,16766.10822,160986.1797,30880.64376,53029.58066
16.320,16903.34942,161497.0617,30208.36109,52641.8001
16.325,17334.14004,160845.9881,29191.43372,51654.28306
16.330,17934.85377,160117.303,28561.34911,50596.31607
16.335,18291.54132,158754.4307,27857.88589,49464.74305
16.340,17677.05665,157005.4355,27347.55048,48167.3169
16.345,16261.44075,154979.118,27048.73976,47023.89044
16.350,14688.52381,153337.2547,27370.84661,45927.30255
16.355,13677.12497,151930.3974,27566.10957,44425.76249
16.360,13389.18469,151317.4135,27995.33883,43157.58436
16.365,13589.42252,151341.4133,28205.70163,41865.01089
16.370,14157.66153,151733.4308,28660.84589,40452.59109
16.375,14525.75722,152622.7391,29128.93168,39287.32034
16.380,14541.47804,154047.4751,30200.7791,38791.10062
16.385,14795.01867,155934.4567,31427.84588,37908.62355
16.390,15540.17583,158564.9906,32906.72121,36674.8521
16.395,16702.38975,162178.7526,34421.83478,35725.54688
16.400,18452.78116,166989.3894,36219.01288,34895.74652
16.405,20692.33767,172622.6152,38203.54828,34105.59892
16.410,22837.12498,179034.3753,40037.99067,33546.68172
16.415,25215.59171,185834.3789,41551.54061,32796.98692
16.420,27728.61268,192912.9267,42670.72888,32043.89372
16.425,30064.56354,199331.0333,42964.94339,30791.56975
16.430,32216.15609,203418.9118,42996.89019,29970.84445
16.435,34164.52719,203685.7846,42682.06127,29573.32807
16.440,36481.47331,201775.703,42611.59966,29209.99224
16.445,38686.24944,199506.9628,42499.64612,29264.87299
16.450,40628.80751,195637.4199,42387.03975,29330.42299
16.455,42033.98523,190648.0711,41927.3128,29667.68453
16.460,42838.80807,184231.9131,41178.98593,30677.45585
16.465,43046.1346,177255.4436,40146.51772,31742.12422
16.470,43667.35266,170708.4157,39237.11588,31676.59876
16.475,43998.65174,165915.07,38110.53723,30949.95317
16.480,45051.45741,163078.3215,37353.88403,31337.57545
16.485,47146.67708,163135.6561,36804.59297,32736.59049
16.490,49207.93322,165680.4241,36358.32823,34521.22494
16.495,49916.17785,170625.697,36636.76396,36512.51428
16.500,50277.63968,177051.7628,36608.22503,38409.55523
16.505,49800.17284,186205.5044,36296.79312,40180.68965
16.510,47202.27771,192879.7331,36323.95828,40718.47216
16.515,41573.54258,198236.0168,35305.38865,40590.94558
16.520,35305.93196,198710.8735,35003.84559,40823.0071
16.525,26706.61311,193430.8124,33316.26577,40731.89679
16.530,25028.30288,185931.039,32498.89907,40457.56915
16.535,18715.71342,176257.9283,30403.51488,40056.61207
16.540,14954.65863,169027.0654,29108.84303,39685.57612
16.545,10811.35911,160048.0034,26087.57528,39899.60237
16.550,11618.61238,155420.6529,23803.8205,40822.61564
16.555,11493.56447,150421.709,21204.52469,42417.80906
16.560,12780.06838,147778.8681,20716.81317,42765.91352
16.565,13960.66844,143403.1877,22500.37536,41928.10889
